Unnamed: 0,department,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
2259,1,2,1,2,1,37,4,10,1,0,48,0
2260,5,2,1,2,2,29,5,4,1,0,74,0
2261,2,1,1,1,1,48,3,7,0,0,62,0
2262,3,1,2,2,1,42,2,2,0,0,79,0
2263,3,1,2,2,1,44,3,15,0,0,78,0
2264,1,2,1,2,1,31,3,6,0,0,50,0
2265,5,1,2,1,1,44,2,16,0,0,73,0
2266,1,1,1,2,1,41,3,11,0,0,48,0
2267,1,2,1,2,1,30,1,3,0,0,51,0
2268,7,2,1,2,1,34,3,7,0,0,48,0
2269,7,3,2,1,1,23,3,1,0,0,53,0
2270,5,2,2,2,1,33,4,6,0,0,69,0
2271,8,2,1,2,1,37,4,7,0,0,62,0
2272,3,2,1,2,1,31,1,4,0,0,79,0
2273,4,2,1,2,1,28,2,2,1,0,85,0
2274,3,2,1,2,1,25,2,2,0,0,81,0
2275,2,2,1,2,1,26,3,2,0,0,66,0
2276,1,2,1,2,4,45,1,7,0,0,55,0
2277,3,2,1,2,1,28,3,1,0,0,82,0
2278,2,1,2,1,1,42,3,4,1,0,60,0
2279,2,2,1,2,1,28,5,3,1,0,58,0
2280,7,1,2,1,1,44,5,9,1,0,49,0
2281,1,2,1,1,1,26,5,5,1,0,93,1
2282,3,1,1,2,1,40,4,3,0,0,82,0
2283,2,2,1,1,1,30,3,3,0,0,64,0
2284,1,2,1,1,1,29,5,5,0,0,52,0
2285,4,2,1,2,3,30,3,6,0,0,79,0
2286,1,2,2,2,1,23,4,2,0,0,52,0
2287,5,1,2,2,1,41,5,7,1,0,68,0
2288,2,1,1,2,1,40,2,5,0,0,54,0
2289,1,2,2,1,1,54,4,12,1,0,47,1
2290,5,2,1,2,1,32,3,5,0,0,72,0
2291,3,1,1,1,1,58,2,14,1,0,87,0
2292,5,2,1,1,1,31,5,3,1,0,74,0
2293,1,2,1,1,1,30,4,2,0,0,51,0
2294,5,2,1,2,1,56,2,16,0,0,74,0
2295,5,2,1,2,1,27,3,2,0,0,71,0
2296,2,2,2,2,1,30,4,6,1,1,59,1
2297,1,1,1,1,1,36,3,4,0,0,47,0
2298,6,2,1,1,1,50,4,7,0,0,54,0
2299,3,1,1,1,3,34,3,3,0,0,80,0
2300,1,2,1,1,1,25,5,2,1,0,49,0
2301,5,2,2,1,3,28,3,1,1,0,70,0
2302,1,2,1,1,1,35,3,7,0,0,55,0
2303,1,2,1,2,1,31,5,7,1,0,48,0
2304,4,2,1,2,1,42,1,5,1,0,87,0
2305,4,2,1,1,1,29,3,7,0,0,87,0
2306,1,2,1,2,1,25,3,1,1,0,53,0
2307,2,2,1,1,1,39,3,9,0,0,57,0
2308,5,2,1,2,1,35,3,8,0,0,71,0
2309,4,2,1,1,1,33,5,3,1,0,92,1
2310,3,2,2,2,1,43,3,2,0,0,78,0
2311,4,2,2,1,1,26,3,2,1,0,87,0
2312,5,1,1,1,1,49,3,8,0,0,75,0
2313,1,1,1,2,3,49,3,6,0,0,49,0
2314,2,1,1,2,1,60,5,4,1,1,60,0
2315,1,2,1,2,1,24,3,1,0,0,56,0
2316,1,2,1,2,1,38,5,3,0,0,51,0
2317,2,2,1,2,1,33,3,7,1,0,61,0
2318,2,2,2,1,1,37,3,7,1,0,60,0
2319,5,2,1,2,1,40,3,4,1,0,67,1
2320,4,2,1,2,1,28,3,2,1,0,88,1
2321,5,2,1,1,3,29,3,2,1,0,67,0
2322,1,1,1,2,1,39,4,15,0,0,49,0
2323,4,2,1,1,2,30,1,3,0,0,79,0
2324,1,1,1,2,2,34,5,5,1,0,49,0
2325,4,1,1,1,1,32,2,5,0,0,85,0
2326,1,2,1,2,1,30,5,6,0,0,45,0
2327,3,2,1,2,1,39,4,7,1,0,80,0
2328,1,2,1,2,1,46,4,2,0,0,53,0
2329,1,2,1,2,1,39,3,9,0,0,51,0
2330,1,2,1,2,2,23,3,1,0,0,48,0
2331,5,2,2,2,1,37,5,8,1,0,74,0
2332,5,2,1,1,1,38,5,3,1,0,70,1
2333,4,2,1,2,1,28,3,1,0,0,81,0
2334,1,1,1,1,1,41,1,3,0,0,50,0
2335,1,2,1,3,2,29,5,3,1,0,48,0
2336,5,2,1,2,2,35,3,3,0,0,93,1
2337,4,1,1,1,2,35,3,6,0,0,93,0
2338,4,2,1,2,1,32,5,3,1,0,85,0
2339,2,1,1,2,1,50,2,18,0,0,60,0
2340,1,2,1,2,2,41,3,5,0,0,48,0
2341,3,2,2,2,1,29,4,4,1,0,82,1
2342,2,1,1,2,1,42,1,6,0,0,55,0
2343,2,2,1,1,1,50,3,25,0,0,61,0
2344,2,1,2,2,1,39,5,10,0,0,61,0
2345,8,1,1,1,1,39,1,6,0,0,56,0
2346,1,2,1,1,1,30,2,4,0,0,51,0
2347,1,1,2,2,2,47,1,9,0,0,54,0
2348,5,2,2,2,1,35,3,3,0,1,69,0
2349,2,2,1,2,2,29,4,7,0,0,66,0
2350,4,1,1,1,1,34,5,8,1,0,82,0
2351,3,2,1,2,1,26,5,4,1,0,78,1
2352,1,2,2,2,1,27,3,1,0,0,49,0
2353,1,2,1,2,1,30,4,7,1,0,50,0
2354,4,2,1,1,1,29,4,4,1,0,80,1
2355,1,1,1,2,1,40,5,12,0,0,47,0
2356,5,1,2,1,1,55,5,4,0,0,69,0
2357,1,2,1,1,1,40,5,3,0,0,51,0
2358,2,1,2,2,2,46,5,5,1,0,57,0
2359,2,2,2,2,1,37,4,10,0,0,59,0
2360,2,2,2,2,1,41,4,3,0,0,63,0
2361,2,2,2,1,1,32,5,2,0,0,64,0
2362,1,2,1,2,1,27,1,3,0,0,51,0
2363,1,2,1,2,2,23,1,2,0,0,48,0
2364,5,2,2,3,1,27,3,1,0,1,70,0
2365,4,1,1,1,1,37,5,7,1,0,90,0
2366,1,2,1,1,2,27,3,5,0,0,48,0
2367,1,2,1,2,1,25,3,1,1,0,50,0
2368,5,1,1,2,1,41,3,3,0,0,67,0
2369,3,3,1,2,1,22,3,1,0,0,81,0
2370,1,1,1,2,1,54,3,12,1,0,53,1
2371,4,2,1,2,2,29,4,2,0,0,84,0
2372,6,2,2,2,1,38,5,10,0,0,61,0
2373,1,2,1,2,1,33,5,6,0,0,52,0
2374,2,2,1,1,2,29,4,4,1,0,59,0
2375,4,1,1,2,1,32,5,10,1,0,88,0
2376,1,2,1,2,1,38,1,4,1,0,49,0
2377,1,2,2,1,1,32,5,2,0,0,48,0
2378,2,1,1,2,1,38,5,6,0,0,79,1
2379,5,2,1,2,1,36,1,9,0,0,68,0
2380,1,2,1,1,1,29,1,4,0,0,48,0
2381,4,2,1,2,1,45,5,12,0,0,85,0
2382,8,2,1,1,1,37,3,7,1,0,59,0
2383,2,2,1,2,1,50,3,8,0,0,57,0
2384,1,2,1,1,1,29,5,5,0,0,47,0
2385,1,1,1,1,1,30,2,7,0,0,49,0
2386,1,2,1,2,1,31,3,2,1,0,50,0
2387,1,1,1,1,1,36,1,4,0,0,48,0
2388,2,2,1,1,4,26,3,1,0,0,59,0
2389,3,2,1,1,1,30,3,6,0,0,81,1
2390,1,2,1,2,1,39,1,3,0,0,53,0
2391,1,1,2,2,1,57,4,30,0,0,50,0
2392,4,2,1,1,1,33,3,4,1,0,82,1
2393,2,2,1,2,2,37,3,8,0,0,62,0
2394,1,2,1,1,1,31,2,6,0,0,55,0
2395,2,2,1,1,1,46,5,9,0,1,89,1
2396,2,2,2,1,1,31,3,1,0,0,61,0
2397,1,2,1,1,1,36,3,9,0,0,51,0
2398,6,1,1,2,1,35,4,8,1,0,63,0
2399,1,2,1,2,1,29,1,3,0,0,51,0
2400,2,2,2,1,1,39,3,5,1,0,58,1
2401,1,2,1,1,1,35,1,6,0,0,52,0
2402,2,2,1,1,1,30,3,7,0,0,55,0
2403,1,2,1,2,1,39,5,4,0,0,50,0
2404,4,2,1,2,2,30,3,5,0,0,86,1
2405,7,2,1,2,1,30,3,3,0,0,55,0
2406,4,2,1,2,1,28,4,2,0,0,82,0
2407,1,2,1,2,1,49,5,5,0,0,49,0
2408,2,2,2,1,1,30,5,6,0,0,60,0
2409,3,2,2,1,1,57,1,29,0,0,81,0
2410,3,1,2,2,2,32,1,6,0,0,83,0
2411,1,2,1,2,1,29,2,5,0,0,45,0
2412,2,1,2,2,1,43,3,15,0,0,59,0
2413,7,2,2,1,1,31,3,4,0,0,49,0
2414,1,2,2,2,1,24,3,1,0,0,50,0
2415,1,1,2,1,1,31,1,3,0,0,52,0
2416,4,2,1,2,1,30,4,5,0,0,82,0
2417,5,1,2,2,1,38,5,3,0,0,68,0
2418,2,2,1,2,1,30,3,2,0,0,56,0
2419,1,2,1,2,2,35,3,3,0,0,41,0
2420,5,1,2,2,2,48,3,11,0,0,69,0
2421,3,1,1,3,2,42,5,12,1,0,81,0
2422,8,2,1,2,1,38,3,6,1,1,60,0
2423,3,2,1,2,2,27,4,4,0,0,79,0
2424,3,1,2,1,1,42,5,12,1,0,77,1
2425,5,2,1,2,2,30,1,5,1,0,67,0
2426,5,2,1,2,2,34,3,2,0,0,67,0
2427,5,1,2,1,1,35,3,10,0,0,67,0
2428,4,2,1,2,1,26,3,2,0,0,85,1
2429,1,2,1,1,1,35,5,9,1,0,50,0
2430,2,1,2,2,1,31,4,6,0,0,59,0
2431,2,2,1,1,1,34,4,5,0,0,53,0
2432,3,2,1,1,1,24,3,1,0,0,84,0
2433,4,2,2,1,1,27,4,5,0,0,86,0
2434,2,2,1,2,1,33,4,7,1,0,61,0
2435,6,1,1,1,2,43,3,5,1,0,61,0
2436,5,1,2,2,1,35,3,10,0,0,67,0
2437,3,2,2,1,1,30,4,5,1,0,80,0
2438,4,2,1,2,3,31,3,6,1,0,86,0
2439,3,2,2,1,1,28,3,3,0,0,79,0
2440,5,2,2,3,1,32,3,8,0,0,73,0
2441,2,2,1,2,1,48,2,7,0,0,56,0
2442,2,2,2,1,1,36,3,5,0,0,57,0
2443,4,2,1,1,1,27,3,1,1,0,87,0
2444,1,2,2,2,1,34,3,3,0,0,47,0
2445,2,2,1,2,1,31,1,6,0,0,55,0
2446,4,2,1,1,2,35,5,8,1,0,83,0
2447,3,2,1,2,4,32,3,9,0,0,76,0
2448,4,2,1,1,1,28,3,1,0,0,86,0
2449,5,2,2,1,1,35,4,2,1,0,70,0
2450,5,1,2,1,1,43,4,5,0,0,66,0
2451,1,2,1,2,1,32,3,4,0,0,49,0
2452,5,2,1,1,1,28,3,5,1,0,68,0
2453,5,1,2,2,1,36,5,10,1,0,70,0
2454,3,2,1,2,1,34,3,3,1,1,75,1
2455,3,2,2,1,1,35,3,7,0,0,89,1
2456,3,1,2,2,2,49,1,3,1,0,77,0
2457,1,2,1,2,1,59,3,4,1,0,51,1
2458,1,2,1,2,1,29,3,1,0,0,51,0
2459,2,2,1,2,1,36,3,7,1,0,62,0
2460,3,1,1,2,1,42,2,6,0,0,81,0
2461,7,2,1,2,1,32,1,3,1,0,51,0
2462,2,2,1,2,1,42,4,11,0,0,59,0
2463,5,1,2,1,1,36,3,7,0,0,90,0
2464,5,2,2,1,1,47,4,14,0,0,74,0
2465,1,2,1,1,1,36,4,2,1,0,50,0
2466,5,1,2,1,1,44,5,5,1,0,74,0
2467,1,2,1,1,2,31,4,4,0,0,46,0
2468,7,2,2,2,1,30,4,3,1,0,50,0
2469,4,1,1,1,1,34,3,3,0,0,85,0
2470,5,1,2,1,1,39,3,7,1,0,72,1
2471,2,2,1,2,1,27,4,2,1,0,58,0
2472,5,1,1,1,1,43,4,4,0,0,66,0
2473,1,2,1,2,1,29,4,4,0,0,45,0
2474,6,2,2,1,1,45,3,3,0,0,55,0
2475,1,2,1,1,1,36,4,4,1,0,46,0
2476,2,2,1,2,1,32,5,4,1,0,59,0
2477,5,2,1,2,1,41,5,7,1,1,72,1
2478,2,1,1,1,1,41,3,2,1,1,58,0
2479,2,2,2,2,1,34,5,9,1,0,64,0
2480,1,1,1,1,1,36,4,7,0,0,48,0
2481,3,2,1,1,1,37,4,2,0,0,81,0
2482,1,1,1,2,1,45,3,7,1,0,46,0
2483,4,2,1,2,2,27,3,1,0,0,87,0
2484,1,1,1,2,1,40,3,7,0,0,46,0
2485,5,2,2,2,1,37,3,5,1,0,74,0
2486,3,3,1,1,2,24,3,2,1,0,82,0
2487,1,2,2,2,1,31,4,4,0,0,48,0
2488,1,2,1,2,2,36,3,3,0,0,54,0
2489,1,1,1,1,1,34,5,9,1,0,50,1
2490,4,1,1,2,1,42,3,5,1,0,82,1
2491,2,2,2,2,1,34,5,8,0,0,60,0
2492,3,1,2,1,1,35,3,3,0,0,74,0
2493,1,1,1,2,1,38,3,2,0,0,46,0
2494,3,2,2,1,1,31,3,5,1,0,79,0
2495,2,2,1,1,3,47,5,4,1,0,63,0
2496,2,2,1,2,1,38,4,7,1,0,61,0
2497,1,2,2,1,1,31,5,3,1,0,53,0
2498,1,2,1,2,1,28,2,2,0,0,48,0
2499,2,2,2,2,1,36,5,5,1,0,65,0
2500,1,2,1,2,1,49,2,15,0,0,53,0
2501,2,2,1,2,1,30,5,5,1,0,60,0
2502,6,1,1,2,1,35,3,7,0,0,62,0
2503,2,1,1,2,1,33,4,4,0,0,59,0
2504,1,2,1,2,1,32,2,7,0,0,47,0
2505,1,2,1,2,1,33,2,8,0,0,49,0
2506,4,2,1,2,1,29,3,1,0,0,85,0
2507,4,2,1,1,2,28,5,5,0,0,83,1
2508,1,1,1,1,1,33,1,3,0,0,49,0
2509,2,2,1,2,2,55,5,18,0,0,71,1
2510,4,2,2,2,2,28,3,1,1,0,85,1
2511,6,1,1,2,2,37,3,4,0,0,59,0
2512,7,1,2,1,1,34,4,4,0,0,54,0
2513,3,2,1,1,1,32,3,9,0,0,76,0
2514,5,2,1,2,1,31,4,4,0,0,71,0
2515,2,2,2,1,1,55,3,8,0,0,59,0
2516,2,2,1,2,1,40,3,5,1,0,54,0
2517,5,1,2,2,1,47,3,17,0,0,67,0
2518,1,2,1,2,1,40,1,3,0,0,56,0
2519,3,1,1,1,1,42,3,5,0,0,81,1
2520,2,1,1,1,1,34,1,7,0,0,62,0
2521,2,2,2,1,1,30,3,2,0,0,63,0
2522,4,1,1,2,1,39,3,10,1,0,87,0
2523,3,2,1,1,2,24,3,1,0,0,77,0
2524,2,2,2,2,1,30,5,5,1,0,56,0
2525,5,2,2,2,1,50,3,3,1,0,65,0
2526,7,2,1,1,1,29,3,6,0,0,54,0
2527,1,1,2,1,1,31,3,6,0,0,54,0
2528,5,1,2,1,1,35,4,7,0,0,73,0
2529,2,2,2,2,1,41,5,7,0,0,61,0
2530,1,2,1,2,2,23,3,2,1,0,51,1
2531,1,2,1,2,2,34,3,8,0,0,49,0
2532,1,1,2,1,1,50,5,6,0,0,52,0
2533,1,2,1,1,2,28,3,5,0,0,54,0
2534,5,2,1,1,4,27,4,4,1,0,73,0
2535,1,1,1,1,1,35,4,8,0,0,50,0
2536,2,2,1,1,1,49,3,2,1,0,60,0
2537,1,2,2,2,1,33,2,5,0,0,55,0
2538,3,2,2,2,1,26,5,3,1,0,79,1
2539,1,2,1,1,1,32,1,4,0,0,49,0
2540,1,2,1,1,1,27,3,1,1,0,50,0
2541,3,2,1,3,1,28,3,3,0,0,81,0
2542,4,2,1,2,2,32,5,6,1,0,82,0
2543,5,2,1,2,1,41,4,12,0,0,70,0
2544,3,1,1,2,2,37,2,8,0,0,82,0
2545,5,1,1,1,1,36,3,8,0,0,71,0
2546,5,2,1,2,1,26,3,2,0,0,69,0
2547,1,2,2,1,2,31,1,4,0,0,51,0
2548,5,1,2,2,1,38,3,10,1,0,63,0
2549,2,2,2,2,1,31,4,2,0,0,62,0
2550,5,2,1,1,1,31,5,4,1,0,72,0
2551,4,2,1,2,2,30,3,5,0,0,89,0
2552,5,2,1,2,1,29,3,1,0,0,70,0
2553,5,1,1,2,2,34,3,8,0,0,70,0
2554,1,2,1,2,1,27,2,2,0,0,47,0
2555,5,2,1,2,4,30,2,2,0,0,68,0
2556,1,2,1,1,1,34,4,3,1,0,46,0
2557,8,1,1,1,1,44,5,4,0,0,62,0
2558,4,2,1,2,2,25,3,1,0,0,89,0
2559,1,2,2,2,1,20,3,1,0,0,48,0
2560,2,1,2,1,1,49,3,6,0,0,60,0
2561,3,2,2,1,1,37,3,8,0,0,79,0
2562,2,2,1,2,1,45,5,6,1,0,53,0
2563,3,2,2,2,1,28,3,1,0,0,80,0
2564,7,2,1,2,1,47,4,8,1,0,48,0
2565,5,2,2,1,1,32,3,7,0,0,69,0
2566,1,2,1,1,1,50,3,17,1,0,51,0
2567,2,2,1,2,1,34,5,8,0,0,60,0
2568,2,2,1,3,1,28,3,1,1,0,58,0
2569,6,2,1,2,1,39,5,5,1,0,57,0
2570,1,1,1,2,1,36,5,9,1,0,51,0
2571,2,2,1,1,1,27,3,1,1,0,59,0
2572,4,1,1,2,2,30,3,5,0,0,85,0
2573,3,2,1,2,2,32,3,7,0,0,81,0
2574,2,2,1,1,3,29,4,4,1,0,56,1
2575,6,2,1,2,1,27,3,3,0,0,58,0
2576,7,3,1,2,1,20,3,2,0,0,45,0
2577,5,2,1,2,1,25,5,3,1,0,70,0
2578,7,2,2,1,1,35,4,10,0,0,49,0
2579,2,2,1,2,1,50,1,18,0,0,61,0
2580,5,1,2,2,1,41,3,6,0,0,67,0
2581,1,2,1,2,1,28,3,1,0,0,67,1
2582,7,1,1,2,1,54,2,23,0,0,49,0
2583,2,1,1,1,2,35,3,7,1,0,58,0
2584,2,2,1,1,2,38,5,5,1,0,60,0
2585,4,2,1,1,1,31,3,9,0,0,81,0
2586,5,2,2,2,2,34,4,5,0,0,68,0
2587,5,2,2,2,2,26,1,2,0,0,68,0
2588,3,2,2,2,1,34,4,3,1,0,79,1
2589,1,2,1,2,1,27,3,2,1,1,96,1
2590,1,2,2,3,1,32,4,8,0,0,63,1
2591,5,1,2,1,1,34,5,5,1,0,69,0
2592,3,2,2,1,1,30,3,1,0,0,79,0
2593,1,1,1,2,1,46,3,4,0,0,55,0
2594,2,2,1,2,1,41,5,13,0,0,57,0
2595,1,2,2,2,1,38,3,4,0,0,48,0
2596,1,2,1,1,1,30,3,1,0,0,49,0
2597,1,2,1,2,1,60,4,6,0,0,52,0
2598,1,2,1,1,1,30,2,4,0,0,60,1
2599,1,2,1,1,1,29,3,5,0,0,48,0
2600,1,2,1,1,1,22,2,2,0,0,50,0
2601,5,2,2,2,1,29,5,5,1,0,71,1
2602,5,2,1,2,3,29,3,3,0,0,63,0
2603,1,2,1,2,1,41,5,3,1,0,48,1
2604,2,2,1,1,1,57,3,16,0,0,61,0
2605,3,2,1,1,1,30,3,1,1,0,84,1
2606,5,2,1,2,1,30,1,6,0,0,70,0
2607,1,2,1,1,1,51,3,17,0,0,47,0
2608,2,2,1,1,1,47,4,9,0,0,60,0
2609,3,2,2,2,1,47,3,4,0,0,79,0
2610,1,1,1,1,1,48,1,17,0,1,48,0
2611,2,2,2,1,1,27,1,4,0,0,57,0
2612,6,2,1,2,2,28,3,1,0,0,58,0
2613,7,2,2,1,1,31,2,6,0,0,49,0
2614,5,2,2,2,2,28,3,1,0,0,67,0
2615,3,1,2,2,1,34,3,3,1,0,80,0
2616,1,2,1,1,1,31,3,6,1,1,44,1
2617,4,2,1,2,1,27,3,1,0,0,82,0
2618,1,2,2,2,1,32,3,4,0,0,49,0
2619,1,2,1,1,1,26,3,2,0,0,51,0
2620,4,2,1,1,1,30,3,5,0,0,84,0
2621,1,1,1,2,3,39,3,9,0,0,53,0
2622,4,2,1,1,1,31,3,4,0,0,87,0
2623,1,1,1,2,1,44,5,3,0,0,43,0
2624,3,1,1,1,1,48,3,18,0,0,80,0
2625,7,1,2,1,1,53,3,18,1,0,46,0
2626,6,2,1,1,1,30,4,4,1,0,62,0
2627,3,2,1,2,1,38,1,12,0,0,81,0
2628,4,2,1,1,1,33,3,5,0,0,89,0
2629,1,1,1,1,1,49,5,7,0,0,49,0
2630,7,1,2,1,1,42,2,5,0,0,47,0
2631,1,2,1,2,1,35,1,3,1,0,46,0
2632,7,1,2,2,1,41,3,4,0,0,50,0
2633,7,2,1,2,1,43,3,2,0,0,45,0
2634,1,2,1,1,1,30,5,6,1,0,44,0
2635,3,2,1,1,1,30,1,4,0,0,81,0
2636,5,2,2,1,1,30,3,3,0,0,71,0
2637,5,2,1,1,1,30,1,4,0,0,85,1
2638,1,2,1,1,1,38,5,3,0,0,63,1
2639,4,2,1,2,1,27,4,3,1,0,83,0
2640,5,2,2,1,1,32,4,3,1,0,85,0
2641,1,1,1,1,1,38,5,10,0,0,42,0
2642,1,2,1,1,1,35,4,10,0,0,47,0
2643,5,2,1,1,2,31,4,6,0,0,74,0
2644,2,1,1,2,1,37,3,6,1,0,61,0
2645,1,2,2,2,1,51,2,24,0,0,48,0
2646,1,2,1,1,1,45,5,5,0,0,48,0
2647,7,1,1,2,1,34,3,4,0,0,48,0
2648,8,2,1,3,1,29,3,1,0,0,60,0
2649,5,1,1,1,1,57,2,27,0,0,74,0
2650,5,1,2,2,1,33,3,3,1,0,74,0
2651,5,2,1,2,1,48,5,7,1,0,75,0
2652,4,1,2,2,1,32,4,4,0,0,82,0
2653,4,2,1,2,1,30,4,3,0,0,83,0
2654,4,1,1,2,1,33,5,2,1,0,82,0
2655,5,1,1,2,2,46,4,5,1,0,70,0
2656,7,2,2,2,1,27,5,4,0,0,49,0
2657,2,2,2,2,1,55,3,13,0,0,52,0
2658,4,1,1,2,1,38,4,10,0,0,80,0
2659,1,2,1,2,3,26,1,4,0,0,52,0
2660,2,2,1,1,2,36,5,6,1,0,56,0
2661,3,2,2,2,1,34,1,7,0,0,80,0
2662,2,1,2,1,2,38,3,12,1,0,87,1
2663,2,2,1,1,1,31,5,3,0,0,58,0
2664,5,2,1,2,1,40,4,9,1,0,69,0
2665,5,2,2,2,1,32,3,5,1,0,65,0
2666,2,1,2,3,1,35,5,8,1,0,60,1
2667,3,2,1,2,2,29,3,4,0,0,82,0
2668,5,1,2,2,1,38,5,7,1,0,65,0
2669,7,2,2,3,1,44,5,12,1,0,49,0
2670,2,2,2,2,1,41,3,11,0,0,60,0
2671,1,1,2,2,1,42,4,8,0,0,50,0
2672,1,2,2,2,1,33,3,5,0,0,51,0
2673,5,2,1,2,1,40,4,17,0,0,70,0
2674,3,2,1,1,1,26,3,2,0,0,80,0
2675,1,2,2,2,1,36,3,3,0,0,46,0
2676,2,2,1,1,1,25,4,2,0,0,56,0
2677,2,2,1,2,1,35,3,2,0,0,60,0
2678,5,1,2,2,1,37,4,4,1,1,67,0
2679,4,2,2,2,1,31,4,7,0,0,85,0
2680,3,2,1,1,1,33,2,6,0,0,79,0
2681,5,1,2,1,2,45,2,15,0,0,70,0
2682,1,1,2,2,1,56,2,5,0,0,46,0
2683,4,1,1,2,2,36,3,6,1,0,84,0
2684,5,1,2,2,1,50,3,7,1,0,71,0
2685,1,2,2,1,1,27,3,1,0,0,51,0
2686,5,2,2,1,1,34,4,10,1,0,68,0
2687,1,2,1,2,3,28,3,4,0,0,51,0
2688,5,2,1,1,2,37,3,10,0,0,72,0
2689,5,2,1,2,4,29,1,6,0,0,72,0
2690,2,2,1,1,1,45,3,5,0,0,58,0
2691,2,1,1,2,1,35,3,3,1,0,61,0
2692,3,1,2,1,1,34,3,8,0,0,84,0
2693,2,2,1,2,1,32,5,7,1,0,58,1
2694,3,1,2,2,1,36,4,3,0,0,79,0
2695,3,2,1,3,2,31,4,5,1,0,79,0
2696,2,1,1,1,1,34,1,3,0,0,60,0
2697,1,1,1,2,1,35,4,6,0,0,50,0
2698,7,1,2,2,1,33,5,8,0,0,51,0
2699,1,2,1,2,1,35,4,7,1,0,50,0
2700,7,2,2,2,1,48,5,12,0,0,48,0
2701,6,2,2,2,1,24,3,1,1,0,58,0
2702,5,2,1,1,2,26,5,3,0,0,86,0
2703,5,1,1,2,1,46,5,2,1,0,89,0
2704,5,2,2,1,2,28,3,4,0,0,71,0
2705,1,2,1,3,1,33,4,7,0,0,46,0
2706,3,2,2,1,1,27,4,2,1,0,76,0
2707,1,2,1,2,1,25,3,3,1,0,48,1
2708,6,2,2,2,1,32,3,7,0,0,56,0
2709,4,2,1,2,1,27,3,1,0,0,88,0
2710,5,2,2,1,1,29,4,3,1,0,71,0
2711,2,1,1,1,1,34,3,5,0,0,55,0
2712,1,2,1,1,2,29,3,7,0,0,46,0
2713,1,2,1,2,1,33,5,8,1,0,51,0
2714,1,2,1,2,1,27,5,1,1,0,48,0
2715,3,2,1,2,1,29,3,2,0,0,81,0
2716,6,2,2,2,1,37,3,8,0,0,60,0
2717,2,2,2,2,1,39,5,8,1,0,57,1
2718,1,2,1,2,1,57,2,25,0,0,54,0
2719,1,2,1,2,1,30,4,5,1,0,65,1
2720,1,1,1,2,2,32,3,10,0,0,50,0
2721,2,2,1,1,2,32,1,3,0,0,60,0
2722,5,1,1,2,1,42,3,13,0,0,67,0
2723,7,2,2,2,1,28,1,2,0,0,48,0
2724,1,1,1,2,1,36,4,3,1,0,65,1
2725,1,1,1,1,1,44,3,7,1,0,53,0
2726,1,1,1,1,1,41,3,11,1,0,51,0
2727,2,1,1,2,1,53,3,5,0,0,64,0
2728,1,2,1,1,1,25,5,2,1,0,52,0
2729,1,2,1,3,1,32,2,8,1,0,48,0
2730,2,1,1,2,1,33,3,7,1,0,56,0
2731,1,2,1,2,2,33,4,7,0,0,46,0
2732,3,2,1,1,1,38,3,5,0,0,81,0
2733,3,1,2,2,2,40,3,10,0,0,81,0
2734,4,1,1,1,1,39,5,11,1,0,84,0
2735,2,2,1,1,1,26,4,5,0,0,59,0
2736,2,2,1,2,1,43,5,5,1,0,59,0
2737,2,2,1,2,1,29,2,6,0,0,61,0
2738,5,1,1,1,1,35,5,5,1,0,68,0
2739,1,2,1,2,1,53,3,3,1,0,47,0
2740,1,2,1,1,1,53,1,5,0,0,49,0
2741,5,1,1,2,2,37,3,5,1,0,68,0
2742,2,2,1,1,1,36,3,12,0,0,70,1
2743,5,2,2,2,1,25,3,1,0,0,71,0
2744,1,2,1,2,2,27,2,2,0,0,53,0
2745,2,2,1,2,1,47,5,15,0,0,60,0
2746,1,1,2,2,1,44,2,5,0,0,42,0
2747,2,2,2,1,1,43,4,12,1,0,51,0
2748,2,2,1,2,1,26,3,1,0,0,56,0
2749,4,1,1,1,2,31,5,5,1,0,88,0
2750,4,1,1,1,1,32,5,3,0,0,86,0
2751,1,2,1,1,1,42,3,3,1,0,52,0
2752,2,2,1,1,1,29,3,2,0,0,59,0
2753,6,2,1,2,1,29,5,6,0,0,57,0
2754,3,2,2,1,1,29,3,1,0,0,81,0
2755,5,2,1,2,3,26,3,1,0,0,67,0
2756,1,2,1,2,2,25,3,1,0,0,49,0
2757,1,2,1,1,1,34,1,3,0,0,47,0
2758,1,2,1,2,3,27,3,5,1,0,51,0
2759,1,2,1,1,2,50,5,18,0,0,49,0
2760,1,1,2,2,1,41,5,7,1,0,48,0
2761,2,1,2,2,1,39,3,2,0,0,62,0
2762,4,2,1,1,1,35,5,3,1,0,91,0
2763,1,1,1,1,1,44,3,5,0,0,45,0
2764,5,2,2,1,1,31,3,5,0,0,67,0
2765,2,2,1,1,1,25,2,3,0,0,64,0
2766,5,1,1,1,1,41,4,11,0,0,67,0
2767,6,2,2,1,1,26,3,1,0,0,58,0
2768,4,2,1,1,2,25,3,3,1,0,84,0
2769,2,2,2,2,1,30,4,7,1,0,61,0
2770,2,2,2,2,1,32,5,3,1,0,61,0
2771,3,2,1,2,1,27,3,5,0,0,77,0
2772,3,2,2,2,1,30,3,2,1,0,77,1
2773,4,1,1,2,1,39,3,6,1,0,84,0
